지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),지면온도(°C)
108,서울,2014-08-06 01:00,25.9,,3.9,250,90,30,24.1,995.4,,,,,,25.5
108,서울,2014-08-06 02:00,25.7,,3.5,230,89,29.3,23.7,995,,,,,,25.3
108,서울,2014-08-06 03:00,25.4,,3.1,250,92,29.7,23.9,995.4,,,,10,ScAs,25.1
108,서울,2014-08-06 04:00,25.2,,3.2,250,92,29.5,23.8,995.5,,,,10,ScAs,25
108,서울,2014-08-06 05:00,25.1,,2.6,230,92,29.3,23.7,995.5,,,,10,ScAs,24.9
108,서울,2014-08-06 06:00,24.9,.5,2.2,270,97,30.4,24.3,995.8,0,0,,10,ScAs,24.9
108,서울,2014-08-06 07:00,24.6,0,.3,0,97,29.8,24,995.7,0,.02,,10,ScAs,25
108,서울,2014-08-06 08:00,24.9,0,2.4,250,94,29.5,23.8,995.9,0,.21,,10,ScAs,25.9
108,서울,2014-08-06 09:00,24.7,,3.5,250,87,26.9,22.3,996.1,0,.23,,10,ScAs,25.8
108,서울,2014-08-06 10:00,24.6,0,2.2,270,86,26.4,22,996.5,0,.24,,10,ScAs,25.9
108,서울,2014-08-06 11:00,24.8,0,2.3,200,86,26.8,22.2,996.3,0,.41,,10,ScAs,27.1
108,서울,2014-08-06 12:00,25.6,0,1.6,320,78,25.5,21.4,996.1,0,.76,,10,ScAs,29
108,서울,2014-08-06 13:00,25.5,0,1.9,290,86,27.9,22.9,995.7,0,.58,,10,ScAs,28.3
108,서울,2014-08-06 14:00,26,0,1.7,230,85,28.4,23.2,995.3,0,.64,,10,ScAs,29.5
108,서울,2014-08-06 15:00,26,0,1.7,270,87,29.1,23.6,995.4,0,.58,,10,ScAs,28.6
108,서울,2014-08-06 16:00,25.4,.5,1.8,270,93,30,24.1,995.4,0,.19,,10,ScAs,26.8
108,서울,2014-08-06 17:00,24.3,3.5,.3,0,100,30.2,24.2,995.7,0,.03,,10,StNs,25.4
108,서울,2014-08-06 18:00,23.6,4,1.8,250,100,28.9,23.5,995.9,0,.04,,10,StNs,24.8
108,서울,2014-08-06 19:00,23,1,1.3,270,100,27.9,22.9,996,0,.01,,10,StNs,24.2
108,서울,2014-08-06 20:00,22.7,.5,2.9,270,100,27.4,22.6,996.6,0,0,,10,StNs,23.8
108,서울,2014-08-06 21:00,22.6,0,1.4,230,99,27.1,22.4,996.7,,,,10,StNs,23.7
108,서울,2014-08-06 22:00,22.8,.5,0,0,98,27.1,22.4,996.8,,,,10,StNs,23.7
108,서울,2014-08-06 23:00,22.9,0,3.7,320,99,27.6,22.7,997.1,,,,10,StNs,23.6
108,서울,2014-08-07 00:00,22.6,0,1.5,270,99,27.1,22.4,997.1,,,,10,StNs,23.5
108,서울,2014-08-07 01:00,22.7,0,1.4,270,98,26.9,22.3,996.9,,,,10,ScAs,23.5
108,서울,2014-08-07 02:00,22.7,,0,0,98,26.9,22.3,996.7,,,,,,23.5
108,서울,2014-08-07 03:00,22.7,,1.4,290,99,27.2,22.5,996.5,,,,7,Sc,23.4
108,서울,2014-08-07 04:00,22.7,,0,0,99,27.2,22.5,996.3,,,,10,ScAs,23.3
108,서울,2014-08-07 05:00,22.7,0,1.8,270,99,27.2,22.5,996.2,,,,10,StNs,23.3
108,서울,2014-08-07 06:00,22.7,.2,0,0,100,27.4,22.6,996.3,0,0,,10,StNs,23.4
108,서울,2014-08-07 07:00,22.9,0,0,0,100,27.7,22.8,996.6,0,.02,,10,StNs,23.9
108,서울,2014-08-07 08:00,23.4,0,0,0,97,27.7,22.8,996.8,0,.15,,10,ScAs,24.7
108,서울,2014-08-07 09:00,23.8,,.8,360,95,27.9,22.9,996.9,0,.21,,10,ScAs,25.1
108,서울,2014-08-07 10:00,24.2,,1.6,230,92,27.7,22.8,997.2,0,.18,,10,ScAs,25.3
108,서울,2014-08-07 11:00,24.7,,2.4,230,88,27.2,22.5,997.3,0,.31,,10,ScAs,26.1
108,서울,2014-08-07 12:00,25.6,,2.7,270,87,28.4,23.2,997,0,.67,,10,ScAs,28.4
108,서울,2014-08-07 13:00,26.3,,3.2,270,81,27.6,22.7,996.8,0,.94,,10,ScAs,29.8
108,서울,2014-08-07 14:00,26.3,,2.6,270,83,28.3,23.1,996.6,0,.78,,10,ScAs,28.5
108,서울,2014-08-07 15:00,26.5,,2.4,290,82,28.3,23.1,996.2,0,.72,,10,ScAs,28.8
108,서울,2014-08-07 16:00,27.1,,2.9,270,77,27.6,22.7,995.9,.2,.82,,10,ScAs,30
108,서울,2014-08-07 17:00,26.8,,2.8,230,84,29.5,23.8,995.8,0,.58,,10,ScAs,27.9
108,서울,2014-08-07 18:00,26.7,,2.2,230,79,27.6,22.7,995.6,.3,.46,,6,ScAc,27.3
108,서울,2014-08-07 19:00,26.6,,2.3,250,83,28.8,23.4,996.4,.2,.39,,,,26.8
108,서울,2014-08-07 20:00,25.9,,2,250,89,29.7,23.9,997.2,0,.03,,,,25.2
108,서울,2014-08-07 21:00,25.5,,1.9,250,90,29.3,23.7,997.8,,,,7,Sc,24.9
108,서울,2014-08-07 22:00,25.1,,1.9,290,92,29.3,23.7,998.1,,,,,,24.7
108,서울,2014-08-07 23:00,24.5,,.6,340,95,29.1,23.6,998.3,,,,,,24
108,서울,2014-08-08 00:00,24.1,,.6,20,97,28.9,23.5,998.1,,,,3,Sc,23.3
108,서울,2014-08-08 01:00,23.6,,1.7,70,96,27.9,22.9,997.7,,,,,,23
108,서울,2014-08-08 02:00,23.4,,1.5,90,96,27.6,22.7,997.7,,,,,,22.7
108,서울,2014-08-08 03:00,23,,1.7,70,96,26.9,22.3,997.7,,,,1,Ci,22.3
108,서울,2014-08-08 04:00,22.5,,2,50,92,25,21.1,997.7,,,,0,,21.8
108,서울,2014-08-08 05:00,22.2,,3,70,87,23.2,19.9,997.9,,,,0,,21.3
108,서울,2014-08-08 06:00,22,,2.2,70,85,22.4,19.3,998.4,0,.01,,0,,21
108,서울,2014-08-08 07:00,22.3,,2.8,70,72,19.4,17,998.7,.9,.27,,0,,21.3
108,서울,2014-08-08 08:00,24.1,,4.2,70,64,19.1,16.8,998.9,1,.86,,0,,25.5
108,서울,2014-08-08 09:00,25.7,,5,70,59,19.4,17,999,1,1.46,,1,Ci,29.2
108,서울,2014-08-08 10:00,27.1,,3.2,70,55,19.6,17.2,999.1,1,2.07,,1,Ci,32.9
108,서울,2014-08-08 11:00,28,,3.9,90,52,19.6,17.2,999.1,1,2.54,,2,Ci,35.4
108,서울,2014-08-08 12:00,28.9,,4.2,70,49,19.5,17.1,998.7,1,2.82,,1,Ci,37.1
108,서울,2014-08-08 13:00,29.6,,4.3,90,52,21.4,18.6,998.4,1,2.63,,6,ScCi,36.9
108,서울,2014-08-08 14:00,29.6,,4.8,70,52,21.4,18.6,998.1,.6,1.48,,8,Sc,32.7
108,서울,2014-08-08 15:00,30.3,,4.2,90,48,20.6,18,997.5,.8,1.89,,8,Sc,33.7
108,서울,2014-08-08 16:00,30.3,,4.2,70,49,21,18.3,997.2,1,1.55,,5,Sc,32.7
108,서울,2014-08-08 17:00,29.9,,3.3,70,47,19.7,17.3,997.7,.7,.96,,8,Sc,29.7
108,서울,2014-08-08 18:00,29.5,,4.9,70,48,19.7,17.3,997.6,.6,.66,,3,Sc,27.6
108,서울,2014-08-08 19:00,28.4,,6,70,51,19.6,17.2,997.8,1,.42,,,,25.2
108,서울,2014-08-08 20:00,26.9,,5.5,70,52,18.4,16.2,998.4,.1,.02,,,,23.6
108,서울,2014-08-08 21:00,25.9,,5.6,70,54,17.9,15.8,998.7,,,,3,Sc,22.6
108,서울,2014-08-08 22:00,25,,4.3,70,56,17.7,15.6,999.2,,,,,,21.9
108,서울,2014-08-08 23:00,24.4,,5.4,70,58,17.6,15.5,999,,,,,,21.4
108,서울,2014-08-09 00:00,23.8,,4.8,70,59,17.3,15.2,998.6,,,,0,,20.9
108,서울,2014-08-09 01:00,23.3,,4.2,70,60,17,15,998.4,,,,,,20.5
108,서울,2014-08-09 02:00,23.2,,3.4,70,60,16.9,14.9,998.3,,,,,,20.3
108,서울,2014-08-09 03:00,22.8,,3.1,70,62,17.2,15.1,998,,,,3,ScCi,20
108,서울,2014-08-09 04:00,22.7,,3.1,70,60,16.5,14.5,998,,,,2,Sc,19.7
108,서울,2014-08-09 05:00,22.4,,3.3,70,61,16.5,14.5,998.1,,,,2,Sc,19.6
108,서울,2014-08-09 06:00,22.6,,3.9,70,60,16.4,14.4,998.2,0,.01,,3,Ac,19.9
108,서울,2014-08-09 07:00,22.8,,4.2,70,57,15.8,13.8,998.1,1,.29,,3,AcCi,20.1
108,서울,2014-08-09 08:00,24.6,,5.2,70,54,16.6,14.6,998,1,.86,,2,AcCi,24.8
108,서울,2014-08-09 09:00,26.1,,4.8,70,50,16.8,14.8,997.8,1,1.46,,2,Ci,29.3
108,서울,2014-08-09 10:00,27.3,,5.4,70,46,16.6,14.6,997.7,1,2.11,,1,Ci,33.8
108,서울,2014-08-09 11:00,28.4,,5.7,70,46,17.7,15.6,997.2,1,2.52,,1,Ci,38.1
108,서울,2014-08-09 12:00,29.3,,5.8,70,42,17,15,996.5,1,2.84,,2,AcCi,41.3
108,서울,2014-08-09 13:00,30.6,,5,70,38,16.6,14.6,995.7,1,2.93,,4,AcCi,43.5
108,서울,2014-08-09 14:00,31.3,,4.7,70,34,15.5,13.5,995.5,1,2.68,,8,AcCi,43.7
108,서울,2014-08-09 15:00,31.6,,4.2,70,33,15.3,13.3,995.1,1,2.34,,2,AcCi,42.7
108,서울,2014-08-09 16:00,30.8,,5.9,70,33,14.6,12.6,994.7,1,2.05,,3,AcCi,38.4
108,서울,2014-08-09 17:00,30.8,,5.5,50,36,15.9,13.9,994.7,1,1.43,,4,ScAcCi,33.8
108,서울,2014-08-09 18:00,29.1,,6.1,70,38,15.3,13.3,994.5,.5,.67,,9,ScAc,31.5
108,서울,2014-08-09 19:00,27.6,,6,70,43,15.8,13.8,994.5,0,.15,,,,28.8
108,서울,2014-08-09 20:00,26.6,,5.6,70,47,16.3,14.3,994.9,0,.01,,,,27.2
108,서울,2014-08-09 21:00,26.1,,5.4,70,46,15.5,13.5,995.5,,,,8,ScAc,26.3
108,서울,2014-08-09 22:00,25.6,,4.5,70,49,16,14,995.4,,,,,,25.4
108,서울,2014-08-09 23:00,25.1,,3,50,53,16.8,14.8,995.2,,,,,,24.6
108,서울,2014-08-10 00:00,24.5,,2.2,20,56,17.2,15.1,995.1,,,,8,ScAc,23.9
108,서울,2014-08-10 01:00,24.1,,1.5,50,57,17,15,994.4,,,,,,23.8
108,서울,2014-08-10 02:00,23.8,,2.6,50,60,17.6,15.5,993.6,,,,,,23.6
108,서울,2014-08-10 03:00,23.6,,2.6,50,61,17.7,15.6,992.7,,,,9,ScAc,23
108,서울,2014-08-10 04:00,23.7,,2.7,50,65,19,16.7,992.1,,,,9,ScAc,23.1
108,서울,2014-08-10 05:00,23.7,,2.7,50,67,19.6,17.2,991.9,,,,9,ScAc,23.1
108,서울,2014-08-10 06:00,23.6,,3.6,50,69,20,17.5,991.7,0,0,,8,Sc,22.9
108,서울,2014-08-10 07:00,23.8,,1.5,50,68,20,17.5,991.9,0,.11,,8,Sc,23.6
108,서울,2014-08-10 08:00,24.4,,.8,20,66,20.1,17.6,992.1,.1,.34,,8,ScAc,25.5
108,서울,2014-08-10 09:00,25.8,0,1.3,50,67,22.1,19.1,991.8,.4,.77,,10,ScAs,28.5
108,서울,2014-08-10 10:00,26.6,0,1.7,320,65,22.5,19.4,991.7,.2,.99,,9,ScAc,31.1
108,서울,2014-08-10 11:00,27.6,,.7,180,64,23.5,20.1,991.2,0,1.19,,9,ScAc,32.3
108,서울,2014-08-10 12:00,27.5,,2.1,20,66,24.1,20.5,990.6,0,.99,,10,ScAs,32.5
108,서울,2014-08-10 13:00,26.8,,2,340,70,24.6,20.8,990.3,0,.53,,10,ScAs,30.2
108,서울,2014-08-10 14:00,26.8,,2.8,50,72,25.3,21.3,989.5,0,.67,,10,ScAs,30.6
108,서울,2014-08-10 15:00,26.1,,3.7,50,75,25.3,21.3,989.2,0,.65,,10,ScAs,29.8
108,서울,2014-08-10 16:00,24.9,0,3,20,82,25.8,21.6,988.5,0,.33,,10,CuScAs,27.1
108,서울,2014-08-10 17:00,23.2,1.5,3.8,290,95,26.9,22.3,989.9,0,.08,,10,CbScNs,24.2
108,서울,2014-08-10 18:00,20.8,19,4.8,20,100,24.4,20.7,990.6,0,0,,10,CbScNs,21.9
108,서울,2014-08-10 19:00,20.7,18,1.9,50,100,24.3,20.6,991.2,0,0,,10,CbScNs,21.4
108,서울,2014-08-10 20:00,20.3,4,5.6,70,100,23.7,20.2,988.6,0,.01,,9,ScNs,20.8
108,서울,2014-08-10 21:00,20.4,,4,250,98,23.4,20,990.5,,,,8,ScAc,20.7
108,서울,2014-08-10 22:00,20.1,,.7,290,97,22.8,19.6,991.5,,,,,,20.4
108,서울,2014-08-10 23:00,20,,.4,0,98,22.8,19.6,991.8,,,,,,19.9
108,서울,2014-08-11 00:00,19.6,,1.4,50,99,22.5,19.4,992,,,,1,Sc,19.6
108,서울,2014-08-11 01:00,19.5,,0,0,99,22.4,19.3,992,,,,,,19.4
108,서울,2014-08-11 02:00,19.2,,0,0,100,22.1,19.1,992,,,,,,19.1
108,서울,2014-08-11 03:00,19,,0,0,99,21.7,18.8,991.5,,,,1,Ci,19.1
108,서울,2014-08-11 04:00,18.8,,1.6,250,100,21.6,18.7,991.6,,,,0,,18.8
108,서울,2014-08-11 05:00,18.6,,.7,340,100,21.3,18.5,991.6,,,,0,,18.6
108,서울,2014-08-11 06:00,18.3,,0,0,99,20.8,18.1,992.2,0,0,,0,,18.4
108,서울,2014-08-11 07:00,18.6,,2,270,93,19.9,17.4,992.5,1,.27,,1,Ci,19.1
108,서울,2014-08-11 08:00,20.2,,.1,0,75,17.7,15.6,992.5,1,.84,,3,Ci,24.6
108,서울,2014-08-11 09:00,22.6,,0,0,70,19.1,16.8,992.4,1,1.43,,4,Ci,29.4
108,서울,2014-08-11 10:00,24.5,,2.1,250,67,20.5,17.9,992.4,1,2.04,,5,ScCi,33.1
108,서울,2014-08-11 11:00,25.8,,5.1,270,63,20.9,18.2,993.1,1,2.41,,6,ScCi,33.9
108,서울,2014-08-11 12:00,26.1,,3,270,66,22.2,19.2,992.8,1,2.02,,6,CuCi,33.5
108,서울,2014-08-11 13:00,27.7,,2.6,250,62,22.9,19.7,992.2,1,2.76,,6,ScCi,37.7
108,서울,2014-08-11 14:00,27.1,,3.5,290,66,23.5,20.1,991.8,1,1.86,,7,CuSc,34.4
108,서울,2014-08-11 15:00,28.3,,2.8,290,57,21.8,18.9,991.3,.8,1.8,,6,CuSc,35.1
108,서울,2014-08-11 16:00,27.8,,3.3,270,59,22,19,991.3,.9,1.44,,5,CuSc,31.6
108,서울,2014-08-11 17:00,28.2,,2.5,290,60,22.8,19.6,991.1,1,1.46,,5,ScCi,29.6
108,서울,2014-08-11 18:00,26.9,,4.2,270,68,24,20.4,991.3,1,.81,,3,ScCi,26.9
108,서울,2014-08-11 19:00,25.7,,3.2,290,77,25.3,21.3,991.5,.3,.28,,,,25.3
108,서울,2014-08-11 20:00,24.8,,2.3,290,78,24.3,20.6,992,0,.02,,,,23.9
108,서울,2014-08-11 21:00,24.4,,2.8,270,82,25,21.1,992.9,,,,7,ScCi,23.9
108,서울,2014-08-11 22:00,24.1,,3.1,230,84,25.2,21.2,993.4,,,,,,23.7
108,서울,2014-08-11 23:00,23.9,,2.2,270,86,25.5,21.4,993.2,,,,,,23.5
108,서울,2014-08-12 00:00,23.8,,2.7,270,86,25.3,21.3,993.1,,,,9,StCi,23.6
108,서울,2014-08-12 01:00,23.7,,3.6,270,87,25.5,21.4,993.2,,,,,,23.4
108,서울,2014-08-12 02:00,23.5,,2.4,270,88,25.3,21.3,993.3,,,,,,23.4
108,서울,2014-08-12 03:00,23.2,,2.6,270,92,26.1,21.8,993.5,,,,9,StCi,22.9
108,서울,2014-08-12 04:00,22.8,,2.8,290,96,26.6,22.1,993.6,,,,6,StCi,22.4
108,서울,2014-08-12 05:00,22.4,,2,270,97,26.1,21.8,993.5,,,,7,StCi,21.8
108,서울,2014-08-12 06:00,22.4,,1.6,270,97,26.1,21.8,993.8,0,0,,9,ScAs,21.7
108,서울,2014-08-12 07:00,22.7,,0,0,93,25.6,21.5,994.1,0,.16,,4,Sc,22.9
108,서울,2014-08-12 08:00,23.5,,3.4,230,89,25.6,21.5,994.4,.6,.52,,7,Sc,25.1
108,서울,2014-08-12 09:00,24.9,,2.9,250,78,24.4,20.7,994.7,.6,1.01,,6,Sc,29.5
108,서울,2014-08-12 10:00,25.8,,1.7,230,71,23.5,20.1,994.6,.8,1.21,,7,Sc,31
108,서울,2014-08-12 11:00,27,,2.3,270,65,23.1,19.8,994.7,.9,1.7,,5,Sc,33.7
108,서울,2014-08-12 12:00,28.4,,2.9,230,64,24.7,20.9,994.5,1,2.17,,6,Sc,35.4
108,서울,2014-08-12 13:00,29.5,,2.7,250,59,24.3,20.6,994.2,1,2.15,,5,Sc,36.7
108,서울,2014-08-12 14:00,29.6,,3.4,270,55,22.7,19.5,994,.9,1.72,,5,Cu,35.9
108,서울,2014-08-12 15:00,29.9,,3,290,57,24,20.4,993.8,.9,1.66,,4,Cu,35.7
108,서울,2014-08-12 16:00,30,,3.8,290,59,25,21.1,993.9,1,1.72,,2,Cu,34.8
108,서울,2014-08-12 17:00,30.3,,3.6,270,55,23.7,20.2,994,1,1.46,,2,Cu,30.4
108,서울,2014-08-12 18:00,29,,3.5,270,61,24.4,20.7,994.2,1,.85,,3,ScCi,27.9
108,서울,2014-08-12 19:00,27.1,,4.5,290,68,24.3,20.6,994.4,.3,.21,,,,26.1
108,서울,2014-08-12 20:00,25.7,,3.4,290,72,23.7,20.2,995.3,0,.03,,,,24.4
108,서울,2014-08-12 21:00,24.8,,2.1,250,79,24.7,20.9,996.1,,,,4,Ci,23.5
108,서울,2014-08-12 22:00,24.4,,2.5,290,84,25.6,21.5,996.7,,,,,,23.1
108,서울,2014-08-12 23:00,24,,1.9,290,88,26.1,21.8,996.9,,,,,,22.9
108,서울,2014-08-13 00:00,23.7,,0,0,94,27.4,22.6,996.9,,,,4,Ci,22.8
108,서울,2014-08-13 01:00,23.6,,1.3,290,91,26.4,22,996.9,,,,,,22.9
108,서울,2014-08-13 02:00,23.6,,1.5,290,93,26.9,22.3,997,,,,,,22.9
108,서울,2014-08-13 03:00,23.5,,0,0,94,27.1,22.4,997,,,,7,StCi,22.9
108,서울,2014-08-13 04:00,23.3,,1.2,70,93,26.4,22,997,,,,8,StCi,22.9
108,서울,2014-08-13 05:00,22.8,,1.4,20,91,25.2,21.2,997,,,,8,StCi,22.5
108,서울,2014-08-13 06:00,22.6,,2.5,50,91,24.9,21,997.1,0,0,,8,StCi,22.4
108,서울,2014-08-13 07:00,22.8,,2.5,50,89,24.6,20.8,997.3,0,.09,,10,St,23
108,서울,2014-08-13 08:00,23.4,,2.3,70,83,23.8,20.3,997.5,0,.23,,10,ScAs,24.2
108,서울,2014-08-13 09:00,24.3,,2.6,50,78,23.7,20.2,997.4,0,.56,,10,ScAs,25.8
108,서울,2014-08-13 10:00,25.1,,2.8,50,74,23.5,20.1,997.4,0,.68,,10,ScAs,26.9
108,서울,2014-08-13 11:00,25.7,,1.5,20,74,24.4,20.7,998.3,0,.66,,10,ScAs,27.1
108,서울,2014-08-13 12:00,26.5,,.1,0,68,23.5,20.1,998.7,0,.8,,10,ScAs,29
108,서울,2014-08-13 13:00,26.7,,2.3,250,70,24.4,20.7,998.8,0,.59,,10,ScAs,27.7
108,서울,2014-08-13 14:00,26.5,0,3.2,250,75,25.8,21.6,998.9,0,.6,,10,ScNs,28.3
108,서울,2014-08-13 15:00,26.3,0,3.6,230,68,23.2,19.9,998.8,0,.85,,10,ScNs,28.2
108,서울,2014-08-13 16:00,25.7,0,4.1,230,71,23.4,20,999,0,.5,,10,ScNs,26.6
108,서울,2014-08-13 17:00,25.4,0,3.3,250,63,20.4,17.8,999.3,0,.41,,10,ScNs,25.9
108,서울,2014-08-13 18:00,24.7,0,2.8,250,61,18.9,16.6,999.6,0,.14,,10,ScAs,24
108,서울,2014-08-13 19:00,24.3,,2.1,230,63,19,16.7,999.6,0,.03,,,,23.5
108,서울,2014-08-13 20:00,23.7,0,2.6,200,65,19,16.7,1000.3,0,0,,10,ScAs,22.5
108,서울,2014-08-13 21:00,23.4,0,1.3,140,68,19.5,17.1,1000.7,,,,10,ScAs,22.4
108,서울,2014-08-13 22:00,23.2,0,1.4,180,70,19.9,17.4,1001.2,,,,10,ScAs,22.2
108,서울,2014-08-13 23:00,22.9,0,1.3,180,74,20.6,18,1001.5,,,,10,ScAs,22.1
108,서울,2014-08-14 00:00,22.5,0,1.4,200,74,20.1,17.6,1001.5,,,,10,ScAs,21.9
108,서울,2014-08-14 01:00,22.3,,1.8,180,76,20.4,17.8,1001.2,,,,,,21.7
108,서울,2014-08-14 02:00,22.1,,1.7,140,76,20.1,17.6,1001,,,,,,21.6
108,서울,2014-08-14 03:00,21.9,,2.2,90,79,20.6,18,1000.4,,,,10,ScAs,21.4
108,서울,2014-08-14 04:00,21.8,,1.5,90,80,20.8,18.1,1000.2,,,,10,ScAs,21.4
108,서울,2014-08-14 05:00,21.7,,2.1,70,80,20.6,18,1000.3,,,,10,ScAs,21.2
108,서울,2014-08-14 06:00,21.4,,2.5,70,81,20.5,17.9,999.9,0,0,,10,ScAs,21
108,서울,2014-08-14 07:00,21.4,,2.4,70,79,20,17.5,999.6,0,.09,,10,ScAs,21.3
108,서울,2014-08-14 08:00,21.9,,2.3,70,77,20.1,17.6,999.8,0,.25,,9,ScAc,22.7
108,서울,2014-08-14 09:00,22.5,,3,70,76,20.6,18,1000,.1,.56,,9,ScAc,23.6
108,서울,2014-08-14 10:00,23.1,,3.2,50,75,21.2,18.4,999.6,.1,.71,,9,ScAc,24.9
108,서울,2014-08-14 11:00,23.7,,2.1,50,71,20.8,18.1,1000.2,0,.61,,10,ScAs,26.1
108,서울,2014-08-14 12:00,23.9,0,1.3,110,70,20.6,18,999.8,0,.61,,10,ScAs,25.2
108,서울,2014-08-14 13:00,23.4,.1,2.1,140,78,22.4,19.3,999.4,0,.26,,10,ScAs,24.2
108,서울,2014-08-14 14:00,22.9,.4,1.7,90,76,21.2,18.4,999.8,0,.34,,10,ScAs,24.2
108,서울,2014-08-14 15:00,22.8,0,1.6,70,80,22.1,19.1,999.5,0,.27,,10,ScAs,23.9
108,서울,2014-08-14 16:00,22.6,,1.8,90,80,21.8,18.9,999.1,0,.17,,10,ScAs,23.3
108,서울,2014-08-14 17:00,22.5,,2.7,50,81,22,19,998.8,0,.21,,10,ScAs,23.2
108,서울,2014-08-14 18:00,22.3,,2.9,50,80,21.4,18.6,998.3,0,.17,,10,ScAs,22.7
108,서울,2014-08-14 19:00,22.1,,2,50,81,21.4,18.6,998.6,0,.07,,,,22.1
108,서울,2014-08-14 20:00,21.9,,1.3,20,84,22,19,998.7,0,0,,,,21.6
108,서울,2014-08-14 21:00,21.8,,1.2,50,82,21.3,18.5,998.9,,,,8,Sc,21.7
108,서울,2014-08-14 22:00,21.8,,1.5,20,82,21.3,18.5,998.7,,,,,,21.8
108,서울,2014-08-14 23:00,21.8,,1.5,360,80,20.8,18.1,998.9,,,,,,21.5
108,서울,2014-08-15 00:00,21.5,,.1,0,81,20.6,18,998.9,,,,7,ScAc,21.2
108,서울,2014-08-15 01:00,21.3,,.4,0,83,20.9,18.2,998.8,,,,,,21
108,서울,2014-08-15 02:00,21.2,,.9,50,82,20.5,17.9,998.7,,,,,,21.2
108,서울,2014-08-15 03:00,21.3,,.6,320,82,20.6,18,999.1,,,,8,Sc,21.3
108,서울,2014-08-15 04:00,21.3,,.9,290,82,20.6,18,999.2,,,,8,Sc,21.4
108,서울,2014-08-15 05:00,21.2,,.1,0,83,20.8,18.1,999,,,,8,Sc,21.4
108,서울,2014-08-15 06:00,21.1,,1.2,50,87,21.7,18.8,999,0,0,,7,Sc,20.9
108,서울,2014-08-15 07:00,21,,1.1,50,88,21.8,18.9,999.1,.1,.11,,4,ScAc,21
108,서울,2014-08-15 08:00,22.8,,1.1,70,75,20.8,18.1,999.3,1,.78,,3,ScAc,25.6
108,서울,2014-08-15 09:00,24.6,,1.2,90,65,20,17.5,999.5,1,1.34,,3,Sc,30.1
108,서울,2014-08-15 10:00,26.5,,2,70,62,21.4,18.6,999.3,1,1.98,,5,Sc,34.2
108,서울,2014-08-15 11:00,26.9,,.9,50,63,22.2,19.2,999.1,.8,1.69,,6,Sc,31.1
108,서울,2014-08-15 12:00,27,,1.9,230,64,22.8,19.6,998.7,0,.87,,7,Sc,30.8
108,서울,2014-08-15 13:00,27.7,,1.3,340,64,23.7,20.2,998.4,.4,1.27,,8,Sc,30.5
108,서울,2014-08-15 14:00,27.3,,1.5,290,64,23.1,19.8,998.4,0,.45,,8,Sc,28.9
108,서울,2014-08-15 15:00,27.9,,.8,70,60,22.5,19.4,997.9,0,.79,,8,Sc,30.1
108,서울,2014-08-15 16:00,28.8,,1.8,250,59,23.2,19.9,997.6,.1,1.08,,7,Sc,31.5
108,서울,2014-08-15 17:00,29.3,,2.2,270,58,23.5,20.1,997.3,.7,1.14,,4,Sc,29
108,서울,2014-08-15 18:00,28.8,,2.5,290,62,24.4,20.7,997.4,1,.77,,3,Sc,27.6
108,서울,2014-08-15 19:00,27.2,,4.2,270,76,27.2,22.5,997.8,.3,.25,,,,26.1
108,서울,2014-08-15 20:00,25.5,,3.9,270,82,26.6,22.1,998.5,0,.01,,,,24.6
108,서울,2014-08-15 21:00,24.3,,3.7,270,81,24.6,20.8,999.1,,,,2,ScCi,23.3
108,서울,2014-08-15 22:00,23.9,,3,270,80,23.7,20.2,999.3,,,,,,23
108,서울,2014-08-15 23:00,23.8,,2.9,230,82,24.1,20.5,999,,,,,,23.1
108,서울,2014-08-16 00:00,23.8,,1.4,230,82,24.1,20.5,999.3,,,,4,Sc,23
108,서울,2014-08-16 01:00,23.6,,1.9,290,83,24.1,20.5,999,,,,,,22.5
108,서울,2014-08-16 02:00,23.2,,1.3,270,85,24.1,20.5,999.1,,,,,,22
108,서울,2014-08-16 03:00,23,,.5,290,87,24.4,20.7,999.1,,,,4,Sc,22
108,서울,2014-08-16 04:00,22.8,,1.7,270,89,24.6,20.8,999.5,,,,2,Sc,21.7
108,서울,2014-08-16 05:00,22.5,,1,340,90,24.4,20.7,999.6,,,,1,Sc,21.2
108,서울,2014-08-16 06:00,22.2,,1.4,270,93,24.9,21,1000.1,0,0,,4,Sc,21.5
108,서울,2014-08-16 07:00,22.4,,0,0,88,23.8,20.3,1000.5,0,.13,,2,Sc,22.4
108,서울,2014-08-16 08:00,23.7,,.6,340,80,23.4,20,1000.9,.7,.6,,4,Sc,25.9
108,서울,2014-08-16 09:00,25,,.9,200,78,24.6,20.8,1000.8,.9,.99,,3,ScCi,28.8
108,서울,2014-08-16 10:00,26.1,,.9,230,73,24.6,20.8,1000.9,.4,.96,,7,Sc,30.6
108,서울,2014-08-16 11:00,27.3,,1.8,290,70,25.3,21.3,1000.8,.8,1.31,,8,Sc,31.3
108,서울,2014-08-16 12:00,28,,1.9,290,68,25.6,21.5,1000.4,.8,1.59,,7,CuCi,35.4
108,서울,2014-08-16 13:00,29.5,,2.3,290,61,25,21.1,1000.2,1,2.42,,7,CuCi,40.6
